,year,odometer,keterangan
11984,2017.0,29039.0,Sangat Direkomendasikan
11985,2007.0,119675.0,Sangat Direkomendasikan
11986,2011.0,82600.0,Sangat Direkomendasikan
11987,2013.0,110075.0,Direkomendasikan
11988,2009.0,124492.0,Kurang Direkomendasikan
11990,2003.0,320000.0,Sangat Direkomendasikan
11992,2004.0,177300.0,Kurang Direkomendasikan
11994,2016.0,100821.0,Sangat Direkomendasikan
11995,2012.0,64662.0,Sangat Direkomendasikan
11996,1998.0,130997.0,Sangat Direkomendasikan
11997,1998.0,120190.0,Kurang Direkomendasikan
11998,2017.0,29311.0,Direkomendasikan
11999,2000.0,107300.0,Kurang Direkomendasikan
12000,2013.0,75776.0,Direkomendasikan
12001,2013.0,59395.0,Kurang Direkomendasikan
12002,2009.0,130845.0,Sangat Direkomendasikan
12003,2010.0,109000.0,Direkomendasikan
12004,2003.0,79883.0,Tidak Direkomendasikan
12006,2000.0,200000.0,Sangat Direkomendasikan
12007,2003.0,146000.0,Sangat Direkomendasikan
12008,2007.0,91360.0,Tidak Direkomendasikan
12009,2014.0,141008.0,Sangat Direkomendasikan
12012,2017.0,27613.0,Tidak Direkomendasikan
12013,2013.0,88096.0,Tidak Direkomendasikan
12014,2015.0,39558.0,Kurang Direkomendasikan
12015,2017.0,18829.0,Tidak Direkomendasikan
12016,2017.0,29726.0,Kurang Direkomendasikan
12017,2017.0,23822.0,Kurang Direkomendasikan
12018,2013.0,68206.0,Direkomendasikan
12019,2016.0,55586.0,Kurang Direkomendasikan
12020,2016.0,38659.0,Sangat Direkomendasikan
12021,2004.0,116000.0,Direkomendasikan
12023,2005.0,147000.0,Direkomendasikan
12024,2013.0,81193.0,Direkomendasikan
12025,2004.0,132994.0,Direkomendasikan
12026,2008.0,159000.0,Sangat Direkomendasikan
12027,2005.0,124000.0,Direkomendasikan
12028,2011.0,81798.0,Sangat Direkomendasikan
12029,2001.0,176000.0,Tidak Direkomendasikan
12031,2002.0,106987.0,Sangat Direkomendasikan
12032,2011.0,56109.0,Kurang Direkomendasikan
12033,2014.0,79000.0,Sangat Direkomendasikan
12034,2013.0,57341.0,Sangat Direkomendasikan
12035,2012.0,40612.0,Kurang Direkomendasikan
12036,2016.0,28476.0,Sangat Direkomendasikan
12037,2014.0,69522.0,Direkomendasikan
12038,2013.0,46733.0,Kurang Direkomendasikan
12039,2017.0,26133.0,Sangat Direkomendasikan
12040,2017.0,35213.0,Sangat Direkomendasikan
12041,2016.0,21104.0,Kurang Direkomendasikan
12042,2014.0,87650.0,Direkomendasikan
12043,2016.0,11599.0,Sangat Direkomendasikan
12044,2012.0,85632.0,Tidak Direkomendasikan
12045,2017.0,36373.0,Tidak Direkomendasikan
12046,2016.0,55066.0,Kurang Direkomendasikan
12047,2007.0,112242.0,Tidak Direkomendasikan
12049,2007.0,133500.0,Tidak Direkomendasikan
12050,2012.0,162904.0,Sangat Direkomendasikan
12051,2006.0,146444.0,Kurang Direkomendasikan
12052,2011.0,103127.0,Sangat Direkomendasikan
12053,2008.0,187791.0,Sangat Direkomendasikan
12054,2004.0,98579.0,Sangat Direkomendasikan
12055,2010.0,202000.0,Sangat Direkomendasikan
12056,2003.0,270000.0,Kurang Direkomendasikan
12057,2013.0,64819.0,Sangat Direkomendasikan
12058,2013.0,119584.0,Direkomendasikan
12059,2008.0,113910.0,Direkomendasikan
12060,2015.0,42028.0,Direkomendasikan
12061,2005.0,89781.0,Kurang Direkomendasikan
12062,2014.0,84657.0,Kurang Direkomendasikan
12063,2018.0,49180.0,Direkomendasikan
12064,2018.0,35946.0,Sangat Direkomendasikan
12065,2018.0,45732.0,Tidak Direkomendasikan
12066,2016.0,12286.0,Sangat Direkomendasikan
12067,2018.0,28700.0,Sangat Direkomendasikan
12068,2009.0,187000.0,Sangat Direkomendasikan
12069,1994.0,140000.0,Kurang Direkomendasikan
12070,2018.0,44832.0,Direkomendasikan
12071,2017.0,5100.0,Direkomendasikan
12073,2015.0,96184.0,Tidak Direkomendasikan
12074,2002.0,248078.0,Sangat Direkomendasikan
12075,2017.0,35397.0,Sangat Direkomendasikan
12077,2019.0,12522.0,Kurang Direkomendasikan
12078,2013.0,54993.0,Tidak Direkomendasikan
12079,2015.0,35111.0,Kurang Direkomendasikan
12081,2016.0,31143.0,Kurang Direkomendasikan
12082,2012.0,45910.0,Direkomendasikan
12083,2009.0,190201.0,Kurang Direkomendasikan
12084,2018.0,41434.0,Sangat Direkomendasikan
12085,2009.0,128663.0,Direkomendasikan
12086,2017.0,15433.0,Direkomendasikan
12087,2013.0,104958.0,Sangat Direkomendasikan
12088,2018.0,44347.0,Sangat Direkomendasikan
12089,1996.0,218000.0,Sangat Direkomendasikan
12091,2018.0,48551.0,Sangat Direkomendasikan
12093,2009.0,190201.0,Kurang Direkomendasikan
12094,2017.0,19481.0,Sangat Direkomendasikan
12095,2004.0,127800.0,Kurang Direkomendasikan
12096,2002.0,173000.0,Kurang Direkomendasikan
12098,2014.0,131804.0,Kurang Direkomendasikan
12099,2005.0,145201.0,Direkomendasikan
12100,2005.0,327000.0,Kurang Direkomendasikan
12101,1995.0,245000.0,Sangat Direkomendasikan
12102,1995.0,75386.0,Sangat Direkomendasikan
12103,2016.0,82846.0,Sangat Direkomendasikan
12104,1999.0,124719.0,Sangat Direkomendasikan
12105,2002.0,200540.0,Sangat Direkomendasikan
12106,2002.0,193.0,Sangat Direkomendasikan
12107,2016.0,43985.0,Sangat Direkomendasikan
12109,2009.0,219229.0,Kurang Direkomendasikan
12110,2011.0,159673.0,Sangat Direkomendasikan
12111,2010.0,133436.0,Sangat Direkomendasikan
12112,2011.0,133260.0,Sangat Direkomendasikan
12113,2012.0,119240.0,Sangat Direkomendasikan
12114,2015.0,61000.0,Sangat Direkomendasikan
12115,2017.0,61626.0,Direkomendasikan
12116,2012.0,70235.0,Sangat Direkomendasikan
12117,2010.0,164458.0,Kurang Direkomendasikan
12118,2006.0,141122.0,Kurang Direkomendasikan
12119,2008.0,52000.0,Kurang Direkomendasikan
12121,2011.0,80345.0,Sangat Direkomendasikan
12122,2007.0,97000.0,Kurang Direkomendasikan
12123,2003.0,164352.0,Sangat Direkomendasikan
12124,2007.0,111438.0,Direkomendasikan
12125,2008.0,121000.0,Sangat Direkomendasikan
12126,2006.0,71096.0,Sangat Direkomendasikan
12127,2007.0,170694.0,Sangat Direkomendasikan
12128,2006.0,136570.0,Kurang Direkomendasikan
12129,2005.0,100417.0,Sangat Direkomendasikan
12130,2017.0,20242.0,Tidak Direkomendasikan
12131,2014.0,69000.0,Sangat Direkomendasikan
12132,2002.0,152078.0,Sangat Direkomendasikan
12133,2004.0,113713.0,Sangat Direkomendasikan
12134,2012.0,128178.0,Direkomendasikan
12135,2015.0,25944.0,Sangat Direkomendasikan
12136,2004.0,114233.0,Kurang Direkomendasikan
12137,2006.0,120889.0,Kurang Direkomendasikan
12138,2013.0,136600.0,Kurang Direkomendasikan
12139,2007.0,123257.0,Tidak Direkomendasikan
12142,2012.0,89609.0,Direkomendasikan
12143,2009.0,147687.0,Kurang Direkomendasikan
12144,2016.0,85023.0,Direkomendasikan
12145,2014.0,95116.0,Sangat Direkomendasikan
12146,2006.0,283500.0,Kurang Direkomendasikan
12149,2005.0,88557.0,Kurang Direkomendasikan
12150,2016.0,30290.0,Direkomendasikan
12151,2009.0,124918.0,Sangat Direkomendasikan
12152,2011.0,114014.0,Kurang Direkomendasikan
12153,2015.0,51000.0,Direkomendasikan
12154,2008.0,124000.0,Sangat Direkomendasikan
12155,2012.0,119951.0,Kurang Direkomendasikan
12156,2011.0,98851.0,Kurang Direkomendasikan
12157,2006.0,94375.0,Sangat Direkomendasikan
12158,2014.0,73029.0,Kurang Direkomendasikan
12159,2011.0,71888.0,Kurang Direkomendasikan
12160,2007.0,172261.0,Kurang Direkomendasikan
12161,2012.0,102848.0,Direkomendasikan
12162,2016.0,90317.0,Direkomendasikan
12163,2006.0,163108.0,Kurang Direkomendasikan
12164,2010.0,141155.0,Sangat Direkomendasikan
12165,2007.0,120175.0,Kurang Direkomendasikan
12166,2016.0,48933.0,Kurang Direkomendasikan
12167,2010.0,123077.0,Direkomendasikan
12168,2017.0,41109.0,Tidak Direkomendasikan
12169,2011.0,125727.0,Sangat Direkomendasikan
12170,2007.0,124050.0,Kurang Direkomendasikan
12173,2016.0,30585.0,Sangat Direkomendasikan
12174,2018.0,45928.0,Sangat Direkomendasikan
12175,1997.0,277000.0,Sangat Direkomendasikan
12176,2017.0,46000.0,Sangat Direkomendasikan
12177,2003.0,119000.0,Sangat Direkomendasikan
12178,2007.0,197000.0,Sangat Direkomendasikan
12181,2018.0,49510.0,Kurang Direkomendasikan
12182,2008.0,151000.0,Kurang Direkomendasikan
12183,2005.0,136.0,Sangat Direkomendasikan
12185,2015.0,63231.0,Kurang Direkomendasikan
12186,2010.0,93000.0,Direkomendasikan
12188,1999.0,9000.0,Direkomendasikan
12190,2005.0,91000.0,Direkomendasikan
12191,2003.0,215739.0,Kurang Direkomendasikan
12192,2007.0,160000.0,Direkomendasikan
12194,2010.0,160000.0,Kurang Direkomendasikan
12196,2007.0,118548.0,Tidak Direkomendasikan
12197,2010.0,150976.0,Direkomendasikan
12200,2013.0,47001.0,Kurang Direkomendasikan
12201,2007.0,197575.0,Kurang Direkomendasikan
12202,2006.0,125085.0,Kurang Direkomendasikan
12203,2008.0,202143.0,Sangat Direkomendasikan
12205,2013.0,112286.0,Direkomendasikan
12207,2012.0,122407.0,Direkomendasikan
12208,2005.0,144096.0,Direkomendasikan
12209,2005.0,133475.0,Kurang Direkomendasikan
12211,2017.0,124627.0,Kurang Direkomendasikan
12212,2007.0,121085.0,Direkomendasikan
12213,2016.0,21299.0,Direkomendasikan
12214,2012.0,116860.0,Tidak Direkomendasikan
12215,2010.0,118647.0,Sangat Direkomendasikan
12216,2007.0,163687.0,Sangat Direkomendasikan
12218,2001.0,199153.0,Sangat Direkomendasikan
12219,2008.0,117135.0,Sangat Direkomendasikan
12220,2005.0,145868.0,Sangat Direkomendasikan
12221,2003.0,181902.0,Kurang Direkomendasikan
12222,2004.0,157622.0,Tidak Direkomendasikan
12223,2013.0,105135.0,Direkomendasikan
12224,2002.0,159000.0,Direkomendasikan
12225,2001.0,91022.0,Sangat Direkomendasikan
12226,2004.0,171678.0,Direkomendasikan
12227,2018.0,24700.0,Sangat Direkomendasikan
12228,2008.0,194250.0,Kurang Direkomendasikan
12229,1999.0,87000.0,Sangat Direkomendasikan
12231,2008.0,65142.0,Kurang Direkomendasikan
12234,2007.0,134187.0,Sangat Direkomendasikan
12235,2018.0,3200.0,Sangat Direkomendasikan
12237,2012.0,183940.0,Tidak Direkomendasikan
12238,2016.0,29394.0,Kurang Direkomendasikan
12239,2009.0,93686.0,Kurang Direkomendasikan
12240,2015.0,69000.0,Kurang Direkomendasikan
12241,2012.0,164040.0,Direkomendasikan
12242,2009.0,119025.0,Kurang Direkomendasikan
12243,1997.0,132000.0,Kurang Direkomendasikan
12244,2005.0,147000.0,Kurang Direkomendasikan
12245,2013.0,77043.0,Kurang Direkomendasikan
12246,2013.0,136735.0,Direkomendasikan
12247,2006.0,89889.0,Direkomendasikan
12248,2004.0,149289.0,Sangat Direkomendasikan
12249,2009.0,131899.0,Direkomendasikan
12250,2012.0,115450.0,Kurang Direkomendasikan
12251,2015.0,64650.0,Sangat Direkomendasikan
12252,2010.0,92689.0,Direkomendasikan
12254,2015.0,84000.0,Sangat Direkomendasikan
12256,1994.0,141000.0,Sangat Direkomendasikan
12259,1992.0,88982.0,Kurang Direkomendasikan
12260,1993.0,61000.0,Sangat Direkomendasikan
12261,2002.0,245000.0,Direkomendasikan
12262,1992.0,55502.0,Kurang Direkomendasikan
12263,2016.0,54457.0,Tidak Direkomendasikan
12265,2015.0,58593.0,Direkomendasikan
12266,2003.0,88843.0,Sangat Direkomendasikan
12267,2009.0,185000.0,Direkomendasikan
12269,2004.0,186000.0,Sangat Direkomendasikan
12270,2010.0,143876.0,Sangat Direkomendasikan
12274,2013.0,107553.0,Tidak Direkomendasikan
12275,2014.0,83307.0,Direkomendasikan
12276,1995.0,157500.0,Direkomendasikan
12277,2014.0,70154.0,Kurang Direkomendasikan
12278,2015.0,105600.0,Direkomendasikan
12279,2017.0,85055.0,Sangat Direkomendasikan
12280,2009.0,75288.0,Direkomendasikan
12281,2010.0,88948.0,Direkomendasikan
12283,2003.0,191000.0,Direkomendasikan
12284,2016.0,139700.0,Direkomendasikan
12286,2009.0,91176.0,Direkomendasikan
12287,2014.0,61334.0,Direkomendasikan
12288,2012.0,80000.0,Direkomendasikan
12289,2016.0,117650.0,Sangat Direkomendasikan
12291,2008.0,140221.0,Kurang Direkomendasikan
12292,2016.0,51500.0,Direkomendasikan
12293,2007.0,115451.0,Kurang Direkomendasikan
12294,2009.0,182009.0,Sangat Direkomendasikan
12295,2002.0,174000.0,Tidak Direkomendasikan
12296,1999.0,30995.0,Sangat Direkomendasikan
12297,2009.0,94318.0,Sangat Direkomendasikan
12298,2003.0,160000.0,Direkomendasikan
12299,2010.0,104899.0,Kurang Direkomendasikan
12301,2013.0,127286.0,Kurang Direkomendasikan
12302,2008.0,210056.0,Direkomendasikan
12303,2009.0,165777.0,Direkomendasikan
12304,2011.0,212646.0,Sangat Direkomendasikan
12305,2000.0,64108.0,Sangat Direkomendasikan
12306,2004.0,161865.0,Direkomendasikan
12307,2007.0,148982.0,Direkomendasikan
12308,2007.0,132270.0,Direkomendasikan
12309,2006.0,103565.0,Direkomendasikan
12310,2008.0,125746.0,Direkomendasikan
12311,2012.0,142982.0,Sangat Direkomendasikan
12312,2007.0,67000.0,Sangat Direkomendasikan
12313,2003.0,179201.0,Sangat Direkomendasikan
12314,2004.0,90000.0,Sangat Direkomendasikan
12315,2000.0,208755.0,Kurang Direkomendasikan
12316,2018.0,45076.0,Kurang Direkomendasikan
12317,2016.0,74352.0,Sangat Direkomendasikan
12319,2011.0,131395.0,Sangat Direkomendasikan
12320,2014.0,105363.0,Sangat Direkomendasikan
12322,2005.0,89781.0,Kurang Direkomendasikan
12324,2004.0,127041.0,Kurang Direkomendasikan
12325,2009.0,92000.0,Sangat Direkomendasikan
12326,1991.0,46000.0,Sangat Direkomendasikan
12327,2015.0,94000.0,Kurang Direkomendasikan
12328,2007.0,148854.0,Sangat Direkomendasikan
12330,2005.0,97000.0,Kurang Direkomendasikan
12335,2004.0,258368.0,Direkomendasikan
12337,2007.0,180781.0,Direkomendasikan
12338,2006.0,208320.0,Sangat Direkomendasikan
12343,2006.0,135000.0,Kurang Direkomendasikan
12344,2007.0,202000.0,Kurang Direkomendasikan
12345,2014.0,33809.0,Kurang Direkomendasikan
12346,2013.0,33200.0,Tidak Direkomendasikan
12347,2011.0,86250.0,Kurang Direkomendasikan
12348,2008.0,138596.0,Sangat Direkomendasikan
12350,2002.0,232775.0,Kurang Direkomendasikan
12352,1998.0,130000.0,Sangat Direkomendasikan
12353,2016.0,30941.0,Sangat Direkomendasikan
12354,2006.0,155801.0,Kurang Direkomendasikan
12355,2004.0,159000.0,Kurang Direkomendasikan
12356,2004.0,224457.0,Kurang Direkomendasikan
12357,2013.0,104958.0,Sangat Direkomendasikan
12358,2009.0,129290.0,Kurang Direkomendasikan
12359,1992.0,143536.0,Tidak Direkomendasikan
12360,2013.0,101643.0,Direkomendasikan
12361,2011.0,138286.0,Kurang Direkomendasikan
12363,2009.0,160940.0,Sangat Direkomendasikan
12364,2018.0,9866.0,Tidak Direkomendasikan
12365,2016.0,42000.0,Kurang Direkomendasikan
12366,2013.0,72271.0,Direkomendasikan
12367,2015.0,25944.0,Direkomendasikan
12368,2009.0,79582.0,Direkomendasikan
12369,2013.0,105705.0,Kurang Direkomendasikan
12370,2019.0,15739.0,Direkomendasikan
12371,2019.0,5600.0,Kurang Direkomendasikan
12372,2001.0,139921.0,Kurang Direkomendasikan
12373,2013.0,81650.0,Sangat Direkomendasikan
12374,2017.0,20242.0,Kurang Direkomendasikan
12375,2009.0,180469.0,Kurang Direkomendasikan
12376,2014.0,53287.0,Sangat Direkomendasikan
12377,2016.0,30290.0,Direkomendasikan
12378,2017.0,21006.0,Sangat Direkomendasikan
12379,2007.0,194500.0,Direkomendasikan
12380,2003.0,115000.0,Kurang Direkomendasikan
12381,2015.0,65000.0,Kurang Direkomendasikan
12383,2016.0,55200.0,Direkomendasikan
12384,2017.0,44044.0,Kurang Direkomendasikan
12385,2013.0,105195.0,Kurang Direkomendasikan
12386,2011.0,165000.0,Kurang Direkomendasikan
12387,2016.0,53691.0,Direkomendasikan
12388,2018.0,6197.0,Sangat Direkomendasikan
12389,2017.0,52570.0,Tidak Direkomendasikan
12390,2017.0,7969.0,Direkomendasikan
12391,2011.0,159.0,Kurang Direkomendasikan
12392,2017.0,72503.0,Sangat Direkomendasikan
12393,2002.0,167.0,Kurang Direkomendasikan
12397,2014.0,96539.0,Direkomendasikan
12398,2001.0,146.0,Kurang Direkomendasikan
12400,1997.0,160632.0,Kurang Direkomendasikan
12401,2016.0,36743.0,Kurang Direkomendasikan
12402,2013.0,125259.0,Direkomendasikan
12403,2001.0,155266.0,Sangat Direkomendasikan
12404,2012.0,127260.0,Direkomendasikan
12405,2010.0,150644.0,Direkomendasikan
12406,2004.0,198500.0,Kurang Direkomendasikan
12407,2012.0,147395.0,Kurang Direkomendasikan
12408,2011.0,81204.0,Kurang Direkomendasikan
12409,2004.0,182623.0,Sangat Direkomendasikan
12410,2019.0,16272.0,Sangat Direkomendasikan
12411,2013.0,70028.0,Kurang Direkomendasikan
12412,2007.0,77325.0,Tidak Direkomendasikan
12413,2006.0,168544.0,Kurang Direkomendasikan
12415,2015.0,58132.0,Direkomendasikan
12416,2003.0,85580.0,Direkomendasikan
12417,2007.0,93457.0,Direkomendasikan
12418,2011.0,107124.0,Kurang Direkomendasikan
12419,2004.0,234796.0,Kurang Direkomendasikan
12420,2016.0,36595.0,Kurang Direkomendasikan
12422,2014.0,62619.0,Tidak Direkomendasikan
12423,2016.0,31252.0,Sangat Direkomendasikan
12424,2014.0,121029.0,Kurang Direkomendasikan
12425,2014.0,93048.0,Tidak Direkomendasikan
12426,2002.0,174000.0,Kurang Direkomendasikan
12427,2007.0,121907.0,Kurang Direkomendasikan
12428,2017.0,26095.0,Kurang Direkomendasikan
12429,2003.0,187279.0,Kurang Direkomendasikan
12430,2007.0,302625.0,Kurang Direkomendasikan
12431,2013.0,67027.0,Kurang Direkomendasikan
12432,2002.0,151632.0,Sangat Direkomendasikan
12433,2005.0,107344.0,Sangat Direkomendasikan
12434,2008.0,137500.0,Direkomendasikan
12435,2010.0,141200.0,Sangat Direkomendasikan
12436,2007.0,87960.0,Kurang Direkomendasikan
12437,2008.0,93549.0,Sangat Direkomendasikan
12438,2004.0,140348.0,Tidak Direkomendasikan
12439,2004.0,130000.0,Kurang Direkomendasikan
12440,2007.0,178284.0,Sangat Direkomendasikan
12441,2011.0,181020.0,Direkomendasikan
12443,2011.0,180188.0,Sangat Direkomendasikan
12444,2015.0,52337.0,Direkomendasikan
12446,2000.0,117234.0,Sangat Direkomendasikan
12447,2015.0,154875.0,Sangat Direkomendasikan
12448,2008.0,113294.0,Sangat Direkomendasikan
12450,2011.0,134732.0,Kurang Direkomendasikan
12451,2005.0,175324.0,Direkomendasikan
12452,2007.0,153000.0,Kurang Direkomendasikan
12453,2013.0,87688.0,Kurang Direkomendasikan
12454,2012.0,156988.0,Kurang Direkomendasikan
12455,2007.0,156738.0,Sangat Direkomendasikan
12456,2012.0,199000.0,Kurang Direkomendasikan
12457,2007.0,156738.0,Tidak Direkomendasikan
12458,2015.0,105530.0,Direkomendasikan
12459,2008.0,115580.0,Kurang Direkomendasikan
12460,2011.0,123049.0,Sangat Direkomendasikan
12461,2012.0,159100.0,Direkomendasikan
12462,2005.0,152572.0,Direkomendasikan
12464,2013.0,177369.0,Direkomendasikan
12465,2007.0,185366.0,Direkomendasikan
12466,2013.0,108230.0,Direkomendasikan
12467,2012.0,148000.0,Direkomendasikan
12468,2014.0,141491.0,Direkomendasikan
12470,2014.0,170210.0,Direkomendasikan
12471,2014.0,147000.0,Direkomendasikan
12472,2013.0,74499.0,Direkomendasikan
12473,2011.0,141968.0,Direkomendasikan
12474,2017.0,25949.0,Direkomendasikan
12475,2004.0,152400.0,Direkomendasikan
12476,2008.0,41508.0,Direkomendasikan
12477,2013.0,70250.0,Direkomendasikan
12478,2011.0,62387.0,Sangat Direkomendasikan
12479,2012.0,130400.0,Sangat Direkomendasikan
12480,1999.0,299561.0,Kurang Direkomendasikan
12481,2003.0,160430.0,Direkomendasikan
12483,2012.0,91100.0,Sangat Direkomendasikan
12484,2015.0,51662.0,Kurang Direkomendasikan
12485,1992.0,98347.0,Sangat Direkomendasikan
12486,2012.0,79101.0,Kurang Direkomendasikan
12487,2016.0,92819.0,Sangat Direkomendasikan
12488,2000.0,162565.0,Sangat Direkomendasikan
12489,2012.0,40479.0,Sangat Direkomendasikan
12490,2000.0,198132.0,Sangat Direkomendasikan
12492,2020.0,4.0,Kurang Direkomendasikan
12493,2018.0,29744.0,Sangat Direkomendasikan
12494,2015.0,56080.0,Sangat Direkomendasikan
12495,2013.0,94000.0,Direkomendasikan
12496,2011.0,75900.0,Direkomendasikan
12497,2012.0,14962.0,Direkomendasikan
12498,2015.0,161718.0,Sangat Direkomendasikan
12499,2015.0,75782.0,Sangat Direkomendasikan
12501,2008.0,132121.0,Direkomendasikan
12502,2017.0,45645.0,Sangat Direkomendasikan
12503,2014.0,126591.0,Sangat Direkomendasikan
12504,2001.0,142428.0,Sangat Direkomendasikan
12505,2003.0,113951.0,Sangat Direkomendasikan
12506,2007.0,184980.0,Sangat Direkomendasikan
12507,2009.0,143090.0,Sangat Direkomendasikan
12508,2010.0,112000.0,Kurang Direkomendasikan
12509,2010.0,147531.0,Sangat Direkomendasikan
12510,2009.0,135116.0,Direkomendasikan
12511,2007.0,170000.0,Sangat Direkomendasikan
12512,2016.0,30487.0,Kurang Direkomendasikan
12513,2018.0,26983.0,Direkomendasikan
12515,2017.0,51900.0,Direkomendasikan
12516,2016.0,84900.0,Kurang Direkomendasikan
12517,2012.0,53100.0,Kurang Direkomendasikan
12518,2015.0,101300.0,Direkomendasikan
12519,2017.0,86900.0,Kurang Direkomendasikan
12520,2014.0,89400.0,Direkomendasikan
12521,2017.0,47200.0,Kurang Direkomendasikan
12522,2018.0,76500.0,Kurang Direkomendasikan
12523,2010.0,100600.0,Sangat Direkomendasikan
12524,2013.0,59200.0,Direkomendasikan
12525,2010.0,116200.0,Kurang Direkomendasikan
12526,2013.0,77498.0,Sangat Direkomendasikan
12527,2001.0,280.0,Kurang Direkomendasikan
12529,2007.0,214890.0,Direkomendasikan
12530,2018.0,12800.0,Kurang Direkomendasikan
12532,2009.0,87000.0,Sangat Direkomendasikan
12534,1996.0,182860.0,Direkomendasikan
12535,2010.0,102696.0,Direkomendasikan
12536,2008.0,11445.0,Sangat Direkomendasikan
12537,2011.0,116000.0,Direkomendasikan
12538,2004.0,88000.0,Direkomendasikan
12539,2016.0,95444.0,Direkomendasikan
12540,2003.0,141794.0,Kurang Direkomendasikan
12541,2011.0,135563.0,Kurang Direkomendasikan
12542,2014.0,73305.0,Kurang Direkomendasikan
12543,2012.0,45910.0,Direkomendasikan
12545,2016.0,57246.0,Kurang Direkomendasikan
